"Path","Length","SourceMD5","SHA256"
"sp\mayenne\town_e.cod","5636096","738C807EF4FD982AD96C5B1582168E41","8C14687006570F3D4557F5C6C2B2A4B8B005CFAA8110FEEED1A568CBEB180590"
"sp\mayenne\town_i.cod","11075584","2C0B8CEEC4E250F31F6F8B6E1D0BD2A7","08C904B35C2BFEEF8653417F40A9847BB81B74990D267AD20E23B3F74EF335E6"
"sp\mayenne\town_n.cod","5832704","3C118F9AEA08F2DD78B39E7E81F33F45","AC7C4BD53138491220283EE326B707DF39A2833CE4DFFE5EADEECC2A26FAA062"
"sp\mayenne\town_s.cod","1900544","C46A87AFE4EEE6EACE43836F8F98B9CB","58373ECA8BD1DE497C59796CD098BAA82960511475D09B930E2FA544FC934FC1"
"sp\mayenne\twn_i_a.cod","1507328","A630DE527345AAE731FEE5F8E773086B","CC3058BF05AB660821EA11BA2E033347EE9775A8651E624A8884471F4F6C0718"
"sp\mayenne\weapons.cod","23330816","B13C5148294B1B358055FA0A40BC230E","6837E4C1DD5C5E8DF20042D509EBBF204D53E6595D97A65320F978017CA56741"
"sp\nightd\chars.cod","30736384","40D43054D85AFB070E6B70CCEB3B9129","483404A43BF605851798A0FF6A23B7DCCCE2A100585CBE28E28582B4285FDF5E"
"sp\nightd\fx.cod","4915200","EC4F0C89FFB9601D0B74952F145545A3","CA8F7825BAC16E524727F627B57495E23BCA2EB60E5918E0D5555F1492CA78E1"
"sp\nightd\nightd.cod","35586048","A9F179F0E517040597FF035E84CA5676","782ABDD07AC4CB82C7121D1026F62DA2D1C8E39F03255A8C673131B15642EDFA"
"sp\nightd\nightd.dll","2166784","7506DD45D9C8E280C27E33020BC65F02","AE2F69D2446FED315F298114BDDB3CBFC2CA79D631497F8254B974FAF79177DA"
"sp\nightd\nightd.wbk","39256064","0BA1AD2018BFA5CB61234A6A1B29A17A","5EE9B69444CB13F739A8CE924DB4CA924DB888E1C1C3BB337159476302A5EF54"
"sp\nightd\nightend.cod","4456448","A86F06BB1F652D4E9944E1B6F4A15B67","79B8E5BA4E49A5A0222F1AB67182A20B9C4E6225A69208D024C911EEFCDC492B"
"sp\nightd\weapons.cod","21364736","81F8D6CDADF07B5206F298A0043EFD22","5AD8827B413610FA80003509D481ABB52B4C7A4E790B2354F2B6CDE82CA1C6F7"
"sp\nightd\z9trench.cod","4915200","A801CB095FFFDD39578691F5EDB7A9F0","ED1B1E5B71B99B2CD19CAF21B1D8683F5CC9E96442375545BD6A890E4C2B4469"
"sp\nightd\zn02.cod","2818048","E4F6F4CAF023EC3CEE595D21FF80568D","0A1DE6EE54FAE158FC046D20BF5F7931EB63D70F6D997E1479AE6109C8320875"
"sp\nightd\zn02b.cod","2490368","FD951DFF74749287910024A1F1DA3701","3557BD846F0116105A56FB16DB748657D6C4C04DE0E2D1915F78757D1A65DD27"
"sp\nightd\zn03.cod","1966080","D958B88F91DF5D3BB4917B12231C66D1","508668BDF3F0A1526CA2F897F6BB2F99692AD8F35F04BF0482582E754B55873E"
"sp\nightd\zn03b.cod","1769472","B462899755566999CF31E42FAFBB3A4D","B6FCC13AC19BCFC9FF1D498F6A34E9E3DD26C67C2D3D476C3B9FEED2AB6ED215"
"sp\nightd\zn04.cod","14680064","048E8F3CB204F0E680E57B50AB80B2D5","C9B3F8B9BFCE02D8DA3452A0214E63AE36346A42B2493506ADB4CF81DDCF1FA8"
"sp\nightd\zn04b.cod","786432","87FB2C5A61F6DA0589314CC1E25E97CA","E6F1D8E652B6B6641D1A4DCCD87F317507F9D455E8636868446F8C2049326D35"
"sp\nightd\zn04hse.cod","7012352","AB4A451D17DAB10F3F78A9A39E5BA419","EF4F43338976EC85D0E7AA499F727288192D47A9832D20C3ABBAB806C2B95B4E"
"sp\nightd\zn05a.cod","1703936","43756CE71E5B827161CC62C6413428FF","4A1B412DB6D805BA8ED9CA12E9BDD88E96066F27FADB46094C004E8F4874ED2E"
"sp\nightd\zn05b.cod","8126464","EE26022C7FDDA3D1B16783B363F86E8E","E3A07C5A6686C6A1862624033CCD2999D8DC5D3088B3A419C7799B45B38C7B3C"
"sp\nightd\zn06.cod","3145728","62B53E9FF45D0EE243A9CC2562EB6576","A921575F1020DBD04551A1FE06414BF8242F6BEFC4DD38822CBBDA403B611234"
"sp\nightd\zn06b.cod","3211264","108319A8933177C3B6844BF95206F5F0","A1410AD84249628262232ECEF9135BDB66D6B507C5945D8791C76D2B8776799D"
"sp\nightd\zn07.cod","5570560","F849D4E9E0FF98277C33DB496C92D329","02F6FF8AB252FF214AA5AC919E7AC3018BE6CF084E7179E336E5D986ADC23A24"
"sp\nightd\zn08.cod","4980736","BA1B26D0B59CF2356CA63FE1FEC38B0A","16F5D49BF0AE0EA3714CD28A850479524351B289933FCAC485C64D02D0BCF26F"
"sp\nightd\zn09.cod","8912896","1CF6F6631545D0CA37AED04C77684778","C8AAD10A8A2060230009D013C46BAC076BF55912046D2429BC5BB00D57E34A49"
"sp\nightd\zn09b.cod","2097152","A5D357BF6C0BDF88BCAF6933B2486451","F26791F871F2500587490C0BD43DEF62B067504B90C11975A0728C6F489766D3"
"sp\nightd\zn10.cod","2686976","202FD008A88016587CFECBFE0FA42279","28AA07CF5C420FABF137EDC9E47BFC459D54B30B334DD0B830ABB5802CF39722"
"sp\nightd\zn11.cod","2752512","F2316DB1CC9D38D9551FF41642EA4972","99621EB881FF496FAEE700095A385CABB80CE57FEA711F37017C02F637FD23D0"
"sp\nightd\zn12.cod","4980736","51975904F294F7883418A04DFC7585AD","007F18CA8F5897D78D25EB7B05CCC6B87D83DDC07303D5C4483CDE3A25258063"
"sp\nightd\zn13.cod","5308416","764449EDFFD254D3B41C8F57752532B9","40BDBB384CD5800D406E3C3BCF5770ABF994E80922513F3D456346E3B495921C"
"sp\nightd\zn14.cod","7667712","FA870B73E1667DA469206B43C5B1006F","C76C28E828EB58DA596C43B82E710503C324C2216CE5D0AFA831DDE439BF9491"
"sp\nightd\zn9_back.cod","6815744","8987197D60D10B772BD4F618118BECF3","747480F2A8362D3C6483DD2801ACE9C8268C867F09F509101C46056B74623D9A"
"sp\nightd\zn9_hse.cod","8912896","4A4BC3156CD7DCB78FBC5F6E9D803B0E","FBEDDDA6B0D7D4AF6BD9232574B9229B79B192F650F06C31C03265E719E7BD50"
"sp\nightd\zn9vista.cod","4849664","56236D045A4C3E94EB6E796EDC36C7F0","3242C621EB2915E34C060CEED6E85ED628E6B1FB2CE56D81D8BA1AFB4D6F3EB1"
"sp\saint_lo\chars.cod","28966912","B3A155A7218C66A165D37D0CC6CADFBC","0E3A25BDB2A113D12109286615B0F7A6897FD6804BFC5ED2A67DA7A934792646"
"sp\saint_lo\ei_char.cod","4128768","D59969466790EE6D4AEF6198FEE6DB6A","E23826F3447E362D19F68166799D251B556D3C3D5AED650F1A4951F265E6729D"
"sp\saint_lo\fx.cod","4653056","6F48092C458E0F090E8ED948C7CFEC8F","F254279ECAA84B5D4ACD8AB3489E1C18546922C3E3711CE6E7B2F1DBEDBEF730"
"sp\saint_lo\int_veh.cod","5111808","B07AB64BB71B342E9E6517EE5A291785","E0E0AC70C0F9A2C72847361EEEE2581F0414BAE6918FA4632D8B4C77B1E809A2"
"sp\saint_lo\mid.cod","5767168","8037B2B1BF6D76426427A6967D3A46C1","850DCDA9CBFE140416A2E0DF7BD8F8F9AAB6EC20EED45E49C9D0C2262B1EC969"
"sp\saint_lo\saint_lo.cod","23920640","FDFE0732B1BDCAF8F85421845AB53389","95AEE5EB36EF50682752EBD4A43E586CFB62E6FDD7B467DEC8B3ABCA2CF8BB72"
"sp\saint_lo\saint_lo.dll","2396160","BDC84E28B1FADA575D548F83C4E3D7C9","49E38A116B8F3C5E81C5206FD461496A6DA518CF9427843B38F2CAD33910EF2B"
"sp\saint_lo\saint_lo.wbk","63897600","6BC7A742AD478C7590F0DF9A531F1AB6","0AC73EDE39BBC267DFB51A2558B46F2758EE3ADDEC845152A5DEA2396D3D506C"
"sp\saint_lo\start.cod","1572864","79DC861925F438CF5568172D089D0412","CFAE9A1BCDED372DEC3114E14669689DEFE269613F51877FF4B106CB8E7D425F"
"sp\saint_lo\vehicles.cod","16777216","0A6E55656DF0135C2308D96E0ECC2316","A65D6E865F7050EE5D7871CB724CA25DE3FCDCD89BC2763566894E7AFF111414"
"sp\saint_lo\weapons.cod","19988480","729F135F3E9220E782A8D4CDC47A00FC","559D72BA6392B5BC84407D4CB9660D83A473DD542950B8F228AE689257D5BAC1"
"sp\saint_lo\zn01.cod","13762560","8AF2E0CF649CFF5E65380F0DCC819917","898C9511BE1DEB6B2C05A4BADFC70496AA90E89BDB0E92E5663A162E16D0B096"
"sp\saint_lo\zn02.cod","6750208","E6B7D9B49A47DD47F616A09AD7C67477","EB8BAB61A5DA12433BC3ED697BADF1D03FFA0A160C2BDA773E3D80662EC77B56"
"sp\saint_lo\zn03.cod","6684672","A0396D9BE26C74EC06599CD17EFE2FAD","27E0C50FA37E059CA71F3FE0AA5E14C747261BE2927BC892C696D6EBE5755D0C"
"sp\saint_lo\zn04.cod","3604480","A0ECBCA5FDFECDA30039C86CBC65A581","67FF76E1311E3CD22BB74DAD87A8DF7309FFE088CE3C66C009C66D242C4E691D"
"sp\saint_lo\zn05.cod","2490368","0054CE419C84DC4D6A4C09731B4D6443","105B013E9B90A6EA4EA0683BA5871D5F346ABC3218452483AA751F943408706B"
"sp\saint_lo\zn06.cod","8388608","773BF0581D912ED893B3B620BCBDED32","0242927D1F0155C9B972F986F4E0A205EECC9473E7C50FEC94229194D26A7B09"
"sp\saint_lo\zn07.cod","6684672","B4DBFEED40F0AEF459F111885D80462E","5A838EBC208C261332A390DCB51B3411BE3D767A3700BE5BCDF963CF13B48440"
"sp\saint_lo\zn09.cod","6750208","048B27B1AEC15DD7A7556F4B09B3EED2","978CFF2358C8FCDC246C3BD3D7C95F97373E48B22F01D1FC5B16016218C8B9DD"
"sp\saint_lo\zn10.cod","1900544","CF5169F219C90A344825921B44EDF94A","8B06619AAF15C5D5F6464E5DB563D6CDAA0B8E8AEC97DDCB6677B997A9B844FF"
"sp\saint_lo\zn11.cod","3604480","5254E4BB3CCD6F61026BB1D64981D942","3A852A5F2B0BC8676DB18FF517BBB2A8AFD2E462F03FDB3FE6587D16EA5F3731"
"sp\saint_lo\zn12.cod","5308416","506734F467FFAABF20E448EBAE919B27","CE56FEE75FECCDA1BAC6AFE3ABF1735866E0E2C07B0D796D394A56F7667CF96A"
"sp\saint_lo\zn12a.cod","1835008","BA63404B58D4EE899EA2DDFFB23987FB","75A29A3424A8D78DB149FA141E08F0D6E24FBCCC6B6DFF093E1D329CB99973B8"
"sp\saint_lo\zn12b.cod","589824","CFC870F6D8709886DF9FB301D8D65D60","80DE7EBDCBF9D68DF36207DC4D91202ED688B1DCD1C478773BC7ADF9AAD6B599"
"sp\saint_lo\zn13.cod","4128768","E3B66BBC557E153C590557C95C666D73","E36472F9827582F031E87470437AE038FE5A0DFA9D98DC81309B77B566FE44EC"
"sp\saint_lo\zn13a.cod","5111808","71B3DB782D0A77BA05CAD78D7E94AED7","7D7409B8D0F88765D0D068366259B63E522C4922C46B58A4CE254AA493460DE1"
"sp\saint_lo\zn14.cod","8978432","2B27670EFC16564F9757EDD9585A2874","EF863DED4458017AE07106FC3DC6CAEBEB656CE619709BDADF195A62D65D42B7"
"sp\saint_lo\zn14b.cod","3604480","4CF25FF7F6B6900BEEFDB736AD9E62CE","33F0DA154F02503ABF31CD125EA2000A3A948622AD9E3D77E40A3C676C73207A"
"sp\saint_lo\zn15.cod","720896","7A71E038056F68747BD59774CFF0CCF9","FD3EA706235059E3C96463197A09FC11931D7EE45A8F92A26A195B432F956D23"
"sp\stbert\buff.cod","3276800","DF9D97C8A468F2276262632D95B1195C","1B6CB1A88CBE7BE37DB7500E30268947FC21AD095FE18305F6850E309D2CCA0E"
"sp\stbert\chars.cod","24117248","3B06BBD425AF40E60EAF79C2C6845B72","A852EBD7DE541822ADD27E41F175C8BE05EC435A5CDA1BDCE422EAD7428BDDAB"
"sp\stbert\fx.cod","6684672","309C199A30A09453796CFEE0A05F8553","8E07A8CAE8F8CE85973C697BBCB78CAF4AA57F840CC5AF16D8A34C80E18618A1"
"sp\stbert\stbert.cod","39518208","9D44027C312522A7EBE7E948972DF71C","E0ADE64E607F90D1A2C5FF3CFDD7FCCD4918DDAF49D1A912253D48DD25B820A2"
"sp\stbert\stbert.dll","2199552","1653A9228EB7E355F10599D5FCA5BFBC","6B294583E22EED4B8675E29CAC1E712179F40222A52720EFA1A81707A8FF5E5A"
"sp\stbert\stbert.wbk","26148864","FE63294838613E8351035994B3746861","08056D24625208AF5856FCA5962411D965A801652B4AA41CC2C831C621EDC1DD"
"sp\stbert\weapons.cod","16056320","04459CC8E3F56B50C6795FAED0341D2A","30A99A6C87C35EA649D70EE87EB07B582C2B0D3BA7AAACFAD9D62F4BCCFDF472"
"sp\stbert\zn01.cod","15925248","5FF92D4D3EBB3DBFD4DD07BD4B1E6D62","5F0BBC6A6662A58EEABA4AF8F9002B2F334B1B2466B3A9EE52DFE16748F86489"
"sp\stbert\zn02.cod","7798784","567FFB919FC6617FE8BE8BF0FFFC1F66","47A30B8ADCFA9E5CCE9A312923490E26B5582F0662652F9D06F21E8444F061B7"
"sp\stbert\zn03.cod","12124160","5903E45A11687889A38DFBB1F4767B1A","FF8F92B23CE949F59F8B21EDD5148896A0F05D10A7A089999FBEDEE3DDE25AB3"
"sp\stbert\zn04.cod","7340032","F2059C2F072690E4CD62449173D9790E","3F037BD09AC9C3E786150FB2E1F7D0A8EAE6C54C36A1D7827499D4B2619850BA"
"sp\stbert\zn05.cod","3211264","6EBE0052900E5015996F92336C13F9A5","0928158AFB7141C204A547EA7706156A7EB7B6D1ECD569C381B0CE5965212715"
"sp\stbert\zn06.cod","5046272","00BFB23183F11C9523724E050D8FF84F","9D04EF404BDF6FBF387233CABE86207D2C176A417CEA11605BC10D130B24136F"
"sp\stbert\zn07.cod","4521984","F2BE89F686B36EFA724A96DE94896B66","D3349B32CB3ECFC61F2C8C2D380380488F0BDFC4F7B44573259DDE2C581C6BA7"
"sp\stbert\zn08.cod","4915200","5527CA395840C05004B2C59C21225AAB","17A762177EB4A39F0736E4D895657137A7AA78B817C750DDA357DCC960F23355"
